CURSO;COD_EVASAO;PERIODO;CODIGO;DEPARTAMENTO;MEDIA;SITUACAO;MATRICULA;PERIODO_INGRESSO
14102100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;7.7;Aprovado;293160608;2006.2
11124100;0;2006.1;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;9.2;Aprovado;292862642;2006.1
11124100;0;2006.1;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;9.3;Aprovado;292862642;2006.1
11124100;0;2006.1;1109050;UNID. ACAD. DE MATEMÃTICA;5.4;Aprovado;292862642;2006.1
14102100;0;2010.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;6.1;Aprovado;305160407;2010.2
14102100;0;2010.2;1307151;UNID. ACAD. DE LETRAS;8.5;Aprovado;305160407;2010.2
14102100;0;2010.2;1109103;UNID. ACAD. DE MATEMÃTICA;7.8;Aprovado;305160407;2010.2
14102100;0;2010.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.4;Aprovado;305160407;2010.2
14102100;0;2010.2;1109035;UNID. ACAD. DE MATEMÃTICA;8.7;Aprovado;305160407;2010.2
14102100;0;2010.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7;Aprovado;305160407;2010.2
14102100;0;2009.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.8;Aprovado;302160980;2009.2
14102100;0;2009.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.9;Aprovado;302160980;2009.2
14102100;0;2009.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.7;Aprovado;302160980;2009.2
14102100;0;2009.2;1109035;UNID. ACAD. DE MATEMÃTICA;7.3;Aprovado;302160980;2009.2
14102100;0;2009.2;1307151;UNID. ACAD. DE LETRAS;7.6;Aprovado;302160980;2009.2
14102100;0;2009.2;1109103;UNID. ACAD. DE MATEMÃTICA;3.3;Reprovado;302160980;2009.2
14102100;0;2010.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;2.7;Reprovado;305161865;2010.2
14102100;0;2010.2;1307151;UNID. ACAD. DE LETRAS;7.2;Aprovado;305161865;2010.2
14102100;0;2010.2;1109035;UNID. ACAD. DE MATEMÃTICA;7;Aprovado;305161865;2010.2
14102100;0;2010.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;2;Reprovado;305161865;2010.2
14102100;0;2010.2;1109103;UNID. ACAD. DE MATEMÃTICA;6.7;Aprovado;305161865;2010.2
14102100;0;2010.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.6;Aprovado;305161865;2010.2
14102100;0;2010.1;1109103;UNID. ACAD. DE MATEMÃTICA;5.4;Aprovado;304860497;2010.1
14102100;0;2010.1;1411266;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.2;Aprovado;304860497;2010.1
14102100;0;2010.1;1411169;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;6.7;Aprovado;304860497;2010.1
14102100;0;2010.1;1411173;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;6.4;Aprovado;304860497;2010.1
14102100;0;2010.1;1305220;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;9.3;Aprovado;304860497;2010.1
14102100;0;2010.1;1411193;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.2;Aprovado;304860497;2010.1
14102100;0;2007.1;1109103;UNID. ACAD. DE MATEMÃTICA;9.3;Aprovado;295860209;2007.1
14102100;0;2007.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.7;Aprovado;295860209;2007.1
14102100;0;2007.1;1109035;UNID. ACAD. DE MATEMÃTICA;9.8;Aprovado;295860209;2007.1
14102100;0;2007.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.7;Aprovado;295860209;2007.1
14102100;0;2007.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.7;Aprovado;295860209;2007.1
14102100;0;2007.2;1109035;UNID. ACAD. DE MATEMÃTICA;9.4;Aprovado;296160803;2007.2
14102100;0;2007.2;1109103;UNID. ACAD. DE MATEMÃTICA;7.6;Aprovado;296160803;2007.2
14102100;0;2007.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.3;Aprovado;296160803;2007.2
14102100;0;2007.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.4;Aprovado;296160803;2007.2
14102100;0;2007.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.8;Aprovado;296160803;2007.2
14102100;0;2007.2;1307151;UNID. ACAD. DE LETRAS;10;Aprovado;296160803;2007.2
11124100;0;2009.1;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.2;Aprovado;301860266;2009.1
11124100;0;2009.1;1109053;UNID. ACAD. DE MATEMÃTICA;8.7;Aprovado;301860266;2009.1
11124100;0;2009.1;1109049;UNID. ACAD. DE MATEMÃTICA;6.5;Aprovado;301860266;2009.1
11124100;0;2009.1;1411001;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.2;Aprovado;301860266;2009.1
11124100;0;2009.1;1107131;UNID. ACAD. DE ENGENHARIA QUÃMICA;9.4;Aprovado;301860266;2009.1
11124100;0;2009.1;1105158;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;8.2;Aprovado;301860266;2009.1
11124100;0;2009.1;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.9;Aprovado;301860266;2009.1
11124100;0;2006.1;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;Trancado;292861811;2006.1
11124100;0;2006.1;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;NA;Trancado;292861811;2006.1
11124100;0;2006.1;1503070;UNID. ACAD. DE ENGENHARIA CIVIL;NA;Trancado;292861811;2006.1
11124100;0;2006.1;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;NA;Trancado;292861811;2006.1
11124100;0;2006.1;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;Trancado;292861811;2006.1
11124100;0;2006.1;1109050;UNID. ACAD. DE MATEMÃTICA;NA;Trancado;292861811;2006.1
11124100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;NA;Trancado;292861811;2006.1
11124100;0;2006.1;1109050;UNID. ACAD. DE MATEMÃTICA;6.2;Aprovado;292861772;2006.1
11124100;0;2006.1;1107131;UNID. ACAD. DE ENGENHARIA QUÃMICA;9.9;Aprovado;292861772;2006.1
11124100;0;2006.1;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;8;Aprovado;292861772;2006.1
11124100;0;2006.1;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;9.2;Aprovado;292861772;2006.1
11124100;0;2006.1;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;9.3;Aprovado;292861772;2006.1
11124100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;8;Aprovado;292861772;2006.1
11124100;0;2009.1;1105159;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;3.2;Reprovado;301862927;2009.1
11124100;0;2009.1;1404026;UNID. ACAD. DE ENGENHARIA ELÃ‰TRICA;7.5;Aprovado;301862927;2009.1
11124100;0;2009.1;1105161;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;4;Reprovado;301862927;2009.1
11124100;0;2009.1;1105164;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;6;Aprovado;301862927;2009.1
11124100;0;2009.1;1105182;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;5;Aprovado;301862927;2009.1
11124100;0;2009.1;1105154;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7.7;Aprovado;301862927;2009.1
11124100;0;2010.1;1105019;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;6.3;Aprovado;304980797;2010.1
11124100;0;2010.1;1105166;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;8.3;Aprovado;304980797;2010.1
11124100;0;2010.1;1105013;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7;Aprovado;304980797;2010.1
11124100;0;2010.1;1105183;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;5.5;Aprovado;304980797;2010.1
11124100;0;2010.1;1105020;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;5.5;Aprovado;304980797;2010.1
11124100;0;2010.1;1105167;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7.8;Aprovado;304980797;2010.1
14102100;0;2008.1;1307151;UNID. ACAD. DE LETRAS;10;Aprovado;298861628;2008.1
14102100;0;2008.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.2;Aprovado;298861628;2008.1
14102100;0;2008.1;1109035;UNID. ACAD. DE MATEMÃTICA;7.2;Aprovado;298861628;2008.1
14102100;0;2008.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.4;Aprovado;298861628;2008.1
14102100;0;2008.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.3;Aprovado;298861628;2008.1
14102100;0;2008.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.9;Aprovado;298860230;2008.1
14102100;0;2008.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.6;Aprovado;298860230;2008.1
14102100;0;2008.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.3;Aprovado;298860230;2008.1
14102100;0;2008.1;1307151;UNID. ACAD. DE LETRAS;9.8;Aprovado;298860230;2008.1
14102100;0;2008.1;1109103;UNID. ACAD. DE MATEMÃTICA;8.6;Aprovado;298860230;2008.1
14102100;0;2008.1;1109035;UNID. ACAD. DE MATEMÃTICA;10;Aprovado;298860230;2008.1
11124100;0;2008.1;1105169;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7;Aprovado;298861037;2008.1
11124100;0;2008.1;1105146;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7.3;Aprovado;298861037;2008.1
11124100;0;2008.1;1108025;UNID. ACAD. DE FÃSICA;5.4;Aprovado;298861037;2008.1
11124100;0;2008.1;1105162;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;8.4;Aprovado;298861037;2008.1
11124100;0;2008.1;1105183;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7.1;Aprovado;298861037;2008.1
11124100;0;2008.1;1503070;UNID. ACAD. DE ENGENHARIA CIVIL;8;Aprovado;298861037;2008.1
14102100;0;2009.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.5;Aprovado;301860329;2009.1
14102100;0;2009.1;1109035;UNID. ACAD. DE MATEMÃTICA;6.6;Aprovado;301860329;2009.1
14102100;0;2009.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;5;Aprovado;301860329;2009.1
14102100;0;2008.2;1109035;UNID. ACAD. DE MATEMÃTICA;9.7;Aprovado;299160725;2008.2
14102100;0;2008.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.8;Aprovado;299160725;2008.2
14102100;0;2008.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;10;Aprovado;299160725;2008.2
14102100;0;2008.2;1411176;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.5;Aprovado;299160725;2008.2
14102100;0;2008.2;1307151;UNID. ACAD. DE LETRAS;8;Aprovado;299160725;2008.2
14102100;0;2008.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7;Aprovado;298860227;2008.1
14102100;0;2008.1;1109035;UNID. ACAD. DE MATEMÃTICA;8.8;Aprovado;298860227;2008.1
14102100;0;2008.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.7;Aprovado;298860227;2008.1
14102100;0;2008.1;1307151;UNID. ACAD. DE LETRAS;9.6;Aprovado;298860227;2008.1
14102100;0;2008.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9;Aprovado;298860227;2008.1
14102100;0;2008.1;1109103;UNID. ACAD. DE MATEMÃTICA;7.3;Aprovado;298860227;2008.1
14102100;0;2008.2;1109035;UNID. ACAD. DE MATEMÃTICA;5.3;Aprovado;299160974;2008.2
14102100;0;2008.2;1109103;UNID. ACAD. DE MATEMÃTICA;3.8;Reprovado;299160974;2008.2
14102100;0;2008.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.3;Aprovado;299160974;2008.2
14102100;0;2008.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.1;Aprovado;299160974;2008.2
14102100;0;2008.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.6;Aprovado;299160974;2008.2
14102100;0;2008.2;1307151;UNID. ACAD. DE LETRAS;8.8;Aprovado;299160974;2008.2
14102100;0;2006.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.6;Aprovado;293160590;2006.2
14102100;1;2006.1;1109103;UNID. ACAD. DE MATEMÃTICA;NA;Trancado;292862534;2006.1
14102100;1;2006.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;NA;Trancado;292862534;2006.1
14102100;1;2006.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;NA;Trancado;292862534;2006.1
14102100;1;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;NA;Trancado;292862534;2006.1
14102100;1;2006.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;NA;Trancado;292862534;2006.1
14102100;0;2008.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;5.9;Aprovado;299161127;2008.2
14102100;0;2008.2;1108089;UNID. ACAD. DE FÃSICA;7;Aprovado;299161127;2008.2
14102100;0;2008.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.2;Aprovado;299161127;2008.2
14102100;0;2008.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7;Aprovado;299161127;2008.2
14102100;0;2006.2;1307151;UNID. ACAD. DE LETRAS;8.9;Aprovado;293160653;2006.2
14102100;0;2006.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;3.9;Reprovado;293160653;2006.2
14102100;0;2006.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;2.9;Reprovado;293160653;2006.2
14102100;0;2006.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.9;Aprovado;293160653;2006.2
11124100;0;2007.2;1109050;UNID. ACAD. DE MATEMÃTICA;9.2;Aprovado;296161019;2007.2
11124100;0;2007.2;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;10;Aprovado;296161019;2007.2
11124100;0;2007.2;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;8.5;Aprovado;296161019;2007.2
11124100;0;2007.2;1109035;UNID. ACAD. DE MATEMÃTICA;9.3;Aprovado;296161019;2007.2
11124100;0;2007.2;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;7.7;Aprovado;296161019;2007.2
11124100;0;2007.2;1303021;UNID. ACAD. DE ECONOMIA E FINANCAS;9.5;Aprovado;296161019;2007.2
11124100;0;2007.2;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;9.5;Aprovado;296161019;2007.2
14102100;1;2006.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;NA;Trancado;292862531;2006.1
14102100;1;2006.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;NA;Trancado;292862531;2006.1
14102100;1;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;NA;Trancado;292862531;2006.1
14102100;1;2006.1;1109103;UNID. ACAD. DE MATEMÃTICA;NA;Trancado;292862531;2006.1
14102100;1;2006.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;NA;Trancado;292862531;2006.1
14102100;1;2006.1;1307151;UNID. ACAD. DE LETRAS;NA;Trancado;292862531;2006.1
11124100;0;2006.2;1503070;UNID. ACAD. DE ENGENHARIA CIVIL;8.6;Aprovado;293162102;2006.2
11124100;0;2006.2;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7.8;Aprovado;293162102;2006.2
11124100;0;2006.2;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.8;Aprovado;293162102;2006.2
11124100;0;2006.2;1109050;UNID. ACAD. DE MATEMÃTICA;7;Aprovado;293162102;2006.2
11124100;0;2006.2;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.8;Aprovado;293162102;2006.2
11124100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;7.9;Aprovado;293162102;2006.2
11124100;0;2006.2;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;9.5;Aprovado;293162102;2006.2
14102100;0;2008.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.5;Aprovado;298861625;2008.1
14102100;0;2008.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.3;Aprovado;298861625;2008.1
14102100;0;2008.1;1307151;UNID. ACAD. DE LETRAS;9.3;Aprovado;298861625;2008.1
14102100;0;2008.1;1109103;UNID. ACAD. DE MATEMÃTICA;8.1;Aprovado;298861625;2008.1
14102100;0;2008.1;1109035;UNID. ACAD. DE MATEMÃTICA;8;Aprovado;298861625;2008.1
14102100;0;2008.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8;Aprovado;298861625;2008.1
14102100;0;2006.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.6;Aprovado;292860557;2006.1
14102100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;9.4;Aprovado;292860557;2006.1
14102100;0;2006.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.6;Aprovado;292860557;2006.1
14102100;0;2006.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.8;Aprovado;292860557;2006.1
14102100;0;2006.1;1109103;UNID. ACAD. DE MATEMÃTICA;8.3;Aprovado;292860557;2006.1
14102100;0;2006.1;1307151;UNID. ACAD. DE LETRAS;9.4;Aprovado;292860557;2006.1
14102100;0;2008.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.6;Aprovado;299160758;2008.2
14102100;0;2008.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;6.7;Aprovado;299160758;2008.2
14102100;0;2008.2;1307151;UNID. ACAD. DE LETRAS;7;Aprovado;299160758;2008.2
14102100;0;2008.2;1109103;UNID. ACAD. DE MATEMÃTICA;4;Reprovado;299160758;2008.2
14102100;0;2008.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;6.6;Aprovado;299160758;2008.2
14102100;0;2008.2;1109035;UNID. ACAD. DE MATEMÃTICA;7.9;Aprovado;299160758;2008.2
11124100;0;2008.2;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.6;Aprovado;299161139;2008.2
11124100;0;2008.2;1411001;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9;Aprovado;299161139;2008.2
11124100;0;2008.2;1105158;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;8;Aprovado;299161139;2008.2
11124100;0;2008.2;1107131;UNID. ACAD. DE ENGENHARIA QUÃMICA;7.2;Aprovado;299161139;2008.2
11124100;0;2008.2;1503070;UNID. ACAD. DE ENGENHARIA CIVIL;6;Aprovado;299161139;2008.2
14102100;0;2006.2;1307151;UNID. ACAD. DE LETRAS;7.3;Aprovado;293160611;2006.2
14102100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;5.8;Aprovado;293160611;2006.2
14102100;0;2006.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;6.7;Aprovado;293160611;2006.2
14102100;0;2006.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.1;Aprovado;293160611;2006.2
14102100;0;2006.2;1109103;UNID. ACAD. DE MATEMÃTICA;5.6;Aprovado;293160611;2006.2
14102100;0;2006.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.1;Aprovado;293160611;2006.2
11124100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;10;Aprovado;293161853;2006.2
11124100;0;2006.2;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;9.8;Aprovado;293161853;2006.2
11124100;0;2006.2;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.5;Aprovado;293161853;2006.2
11124100;0;2006.2;1109050;UNID. ACAD. DE MATEMÃTICA;8.1;Aprovado;293161853;2006.2
11124100;0;2006.2;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;10;Aprovado;293161853;2006.2
11124100;0;2006.2;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.4;Aprovado;293161853;2006.2
11124100;0;2006.2;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;9.2;Aprovado;293161910;2006.2
11124100;0;2006.2;1503070;UNID. ACAD. DE ENGENHARIA CIVIL;8;Aprovado;293161910;2006.2
11124100;0;2006.2;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8;Aprovado;293161910;2006.2
11124100;0;2006.2;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;9.2;Aprovado;293161910;2006.2
11124100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;1.3;Reprovado;293161910;2006.2
11124100;0;2006.2;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;7.3;Aprovado;293161910;2006.2
11124100;0;2009.2;1105024;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;5.3;Aprovado;302160938;2009.2
11124100;0;2009.2;1109051;UNID. ACAD. DE MATEMÃTICA;3.2;Reprovado;302160938;2009.2
11124100;0;2009.2;1114052;UNID. ACAD. DE ESTATÃSTICA;3.5;Reprovado;302160938;2009.2
11124100;0;2009.2;1109049;UNID. ACAD. DE MATEMÃTICA;5.6;Aprovado;302160938;2009.2
11124100;0;2009.2;1108028;UNID. ACAD. DE FÃSICA;3.8;Reprovado;302160938;2009.2
14102100;0;2006.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.2;Aprovado;293161925;2006.2
14102100;0;2006.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.4;Aprovado;293161925;2006.2
14102100;0;2006.2;1109103;UNID. ACAD. DE MATEMÃTICA;8.3;Aprovado;293161925;2006.2
14102100;0;2006.2;1307151;UNID. ACAD. DE LETRAS;8.8;Aprovado;293161925;2006.2
14102100;0;2006.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.2;Aprovado;293161925;2006.2
14102100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;6.9;Aprovado;293161925;2006.2
14102100;1;2007.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;NA;Trancado;295860158;2007.1
14102100;1;2007.1;1109103;UNID. ACAD. DE MATEMÃTICA;NA;Trancado;295860158;2007.1
14102100;1;2007.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;NA;Trancado;295860158;2007.1
14102100;1;2007.1;1109035;UNID. ACAD. DE MATEMÃTICA;NA;Trancado;295860158;2007.1
14102100;1;2007.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;NA;Trancado;295860158;2007.1
14102100;0;2006.1;1109103;UNID. ACAD. DE MATEMÃTICA;7.7;Aprovado;292860533;2006.1
14102100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;8.8;Aprovado;292860533;2006.1
14102100;0;2006.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;10;Aprovado;292860533;2006.1
14102100;0;2006.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.9;Aprovado;292860533;2006.1
14102100;0;2006.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;10;Aprovado;292860533;2006.1
14102100;0;2006.1;1307151;UNID. ACAD. DE LETRAS;9.5;Aprovado;292860533;2006.1
11124100;0;2011.1;1105187;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7;Aprovado;307980515;2011.1
11124100;0;2011.1;1105162;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;6;Aprovado;307980515;2011.1
11124100;0;2011.1;1105161;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7.6;Aprovado;307980515;2011.1
11124100;0;2011.1;1105024;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;8;Aprovado;307980515;2011.1
11124100;0;2011.1;1109010;UNID. ACAD. DE MATEMÃTICA;6.9;Aprovado;307980515;2011.1
11124100;0;2011.1;1114052;UNID. ACAD. DE ESTATÃSTICA;8.6;Aprovado;307980515;2011.1
11124100;0;2006.2;1503070;UNID. ACAD. DE ENGENHARIA CIVIL;3.1;Reprovado;293162165;2006.2
11124100;0;2006.2;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;8.9;Aprovado;293162165;2006.2
11124100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;6.2;Aprovado;293162165;2006.2
11124100;0;2006.2;1109050;UNID. ACAD. DE MATEMÃTICA;8.2;Aprovado;293162165;2006.2
11124100;0;2006.2;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;9;Aprovado;293162165;2006.2
11124100;0;2006.1;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8;Aprovado;292861748;2006.1
11124100;0;2006.1;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;7.5;Aprovado;292861748;2006.1
11124100;0;2006.1;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7;Aprovado;292861748;2006.1
11124100;0;2006.1;1109050;UNID. ACAD. DE MATEMÃTICA;6.6;Aprovado;292861748;2006.1
11124100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;7.2;Aprovado;292861748;2006.1
11124100;0;2006.1;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;9.2;Aprovado;292861748;2006.1
